CTF ids,CTF URLs,Rating,Tags,Task Id,Task Name,Competition,Title
5648,https://github.com/Sinkmanu/CTF/blob/master/BSidesSF-2017-pinlock-150.java,3,reversing,3420,pinlock, BSides San Francisco CTF ,CTFtime.org / BSides San Francisco CTF / pinlock / Writeup
1759,http://capturetheswag.blogspot.com.au/2015/09/csaw-2015-quals-ftp-re300-challenge.html,,gdb,1649,ftp, CSAW CTF Qualification Round 2015 ,CTFtime.org / CSAW CTF Qualification Round 2015 / ftp / Writeup
12026,https://blog.pspaul.de/posts/pwn-ctf-2018-converter/,,,6958,Converter, P.W.N. CTF ,CTFtime.org / P.W.N. CTF / Converter / Writeup
3061,https://github.com/HackThisCode/CTF-Writeups/tree/master/2016/SCTF/Vertinet,,,2272,Vertinet, sCTF 2016 Q1 ,CTFtime.org / sCTF 2016 Q1 / Vertinet / Writeup
10270,http://blog.redrocket.club/2018/06/21/midnightsunctf-finals-2018-blinderpwn/,,,6222,Blinder pwn, Midnight Sun CTF 2018 Finals ,CTFtime.org / Midnight Sun CTF 2018 Finals / Blinder pwn / Writeup
1627,http://fadec0d3.blogspot.com/2015/09/mma-ctf-2015-stream-100.html,,pcap,1622,stream, MMA CTF 1st 2015 ,CTFtime.org / MMA CTF 1st 2015 / stream / Writeup
4590,https://github.com/Idomin/CTF-Writeups/tree/master/EKOCTF-2016,,rev,3006,JVM, EKOPARTY CTF 2016 ,CTFtime.org / EKOPARTY CTF 2016 / JVM / Writeup
9640,,4,,5745,42.tar.xz, INS&#39;hAck 2018 ,CTFtime.org / INS&#39;hAck 2018 / 42.tar.xz / Writeup
9448,,,crypto,5686,Locked Dungeon 2, SwampCTF 2018 ,CTFtime.org / SwampCTF 2018 / Locked Dungeon 2 / Writeup
5155,https://github.com/pogTeam/writeups/tree/master/2016/3ds/HALP,,,3262,HALP," The 318br, DESEC, and SucuriHC Capture The Flag (3DSCTF) ","CTFtime.org / The 318br, DESEC, and SucuriHC Capture The Flag (3DSCTF) / HALP / Writeup"
3405,http://gnoobz.com/hitb-ctf-2016-binary-300.html,,,2420,Lost In Translation, HITB CTF Amsterdam 2016 ,CTFtime.org / HITB CTF Amsterdam 2016 / Lost In Translation / Writeup
5403,https://advancedpersistentjest.com/2017/02/06/writeups-catalyst-unvm-me-unknown-format-mailclient/,2,,3353,Fore4: Unknow format, AlexCTF ,CTFtime.org / AlexCTF / Fore4: Unknow format / Writeup
4438,https://medium.com/aneesh-dogras-blog/hackover-ctf-2016-ping-gnop-writeup-246f68b083aa#.35fyg5sl9,5,pwntools,2909,ping_gnop, Hackover CTF 2016 ,CTFtime.org / Hackover CTF 2016 / ping_gnop / Writeup
2197,https://github.com/p4-team/ctf/tree/master/2015-12-05-seccon/4042_crypto_100#eng-version,,utf-9,1931,"4042 (Misc/Crypto, 100p)", SECCON 2015 Online CTF ,"CTFtime.org / SECCON 2015 Online CTF / 4042 (Misc/Crypto, 100p) / Writeup"
3786,http://maroueneboubakri.blogspot.fr/2016/08/icectf-2016-slicker-server-pwn300.html,,,2659,Slickerserver, IceCTF 2016 ,CTFtime.org / IceCTF 2016 / Slickerserver / Writeup
5664,https://github.com/youben11/BSides-San-Francisco-CTF-2017/blob/master/pinlock-reverse-mobile.md,3.5,engineering,3420,pinlock, BSides San Francisco CTF ,CTFtime.org / BSides San Francisco CTF / pinlock / Writeup
1312,https://ctfcrew.org/writeup/97,,pwn,1379,Kendall, Boston Key Party CTF 2015 ,CTFtime.org / Boston Key Party CTF 2015 / Kendall / Writeup
3054,https://github.com/VulnHub/ctf-writeups/blob/master/2016/sctf/secure_text_saver.md,,,2256,Secure Text Saver, sCTF 2016 Q1 ,CTFtime.org / sCTF 2016 Q1 / Secure Text Saver / Writeup
8845,https://ctfshellclub.github.io/2018/02/21/easyctf-Format-String/,,,5364,Format, EasyCTF IV ,CTFtime.org / EasyCTF IV / Format / Writeup
6932,https://github.com/sw1ss/ctf/tree/master/2017-07-09-polictf/JSfuck,,,4289,JSfuck, PoliCTF 2017 ,CTFtime.org / PoliCTF 2017 / JSfuck / Writeup
539,http://reyammer.blogspot.com/2013/06/defcon-ctf-quals-2013-xffxe4xcc-5-lena.html,,,553,\xff\xe4\xcc 5, DEF CON CTF Qualifier 2013 ,CTFtime.org / DEF CON CTF Qualifier 2013 / \xff\xe4\xcc 5 / Writeup
3325,https://github.com/smokeleeteveryday/CTF_WRITEUPS/tree/master/2016/TUCTF/crypto/hashnbake,,,2379,Hash n Bake, TU CTF 2016 ,CTFtime.org / TU CTF 2016 / Hash n Bake / Writeup
5147,https://github.com/irGeeks/ctf/tree/master/2016-SharifCTF7/Web/Irish%20Home,,,3203,Irish Home, SharifCTF 7 ,CTFtime.org / SharifCTF 7 / Irish Home / Writeup
1776,https://github.com/smokeleeteveryday/CTF_WRITEUPS/tree/master/2015/TMCTF/crypto/crypto200,,,1674,Crypto 200, Trend Micro CTF Asia Pacific &amp; Japan 2015 Online Qualifier ,CTFtime.org / Trend Micro CTF Asia Pacific &amp; Japan 2015 Online Qualifier / Crypto 200 / Writeup
5370,http://fadec0d3.blogspot.com/2017/02/bitsctf-2017-crypto-banana-princess-20.html,,,3337,Beginner&#39;s luck, BITSCTF 2017 ,CTFtime.org / BITSCTF 2017 / Beginner&#39;s luck / Writeup
76,http://delogrand.blogspot.com/2012/10/hacklu-ctf-tux-bomb-writeup.html,,writeup,122,TUX-BOMB!, Hack.lu CTF 2012 ,CTFtime.org / Hack.lu CTF 2012 / TUX-BOMB! / Writeup
7885,,5,graphs,4804,Secure Path, Pwn2Win CTF 2017 ,CTFtime.org / Pwn2Win CTF 2017 / Secure Path / Writeup
2896,https://ctf.rip/bctf-2016-hsab-misc-category-challenge/,,bash,2159,hsab, BCTF 2016 ,CTFtime.org / BCTF 2016 / hsab / Writeup
2995,http://maroueneboubakri.blogspot.fr/2016/04/nuit-du-hack-2016-quals-matryoshka4.html,5,bin,2222,Matryoshka 4, Nuit du Hack CTF Quals 2016 ,CTFtime.org / Nuit du Hack CTF Quals 2016 / Matryoshka 4 / Writeup
9822,https://lyoungjoo.github.io/2018/04/24/Timisoaractf-2018-quals-write-up/,,,5968,HeapSchool102, Timisoara CTF 2018 Quals ,CTFtime.org / Timisoara CTF 2018 Quals / HeapSchool102 / Writeup
9200,http://veehan.github.io/posts/backdoorctf_2018_confundo/,,,5540,Confundo, BackdoorCTF 2018 ,CTFtime.org / BackdoorCTF 2018 / Confundo / Writeup
2703,https://github.com/p4-team/ctf/tree/master/2016-02-20-internetwache/re_80,,,2083,Rev 80 - Eso Tape, Internetwache CTF 2016 ,CTFtime.org / Internetwache CTF 2016 / Rev 80 - Eso Tape / Writeup
30,http://bamsoftware.com/computers/defcon-ctf-2012.html#b200,,crypto,24,bin200, DEF CON CTF Qualifier 2012 ,CTFtime.org / DEF CON CTF Qualifier 2012 / bin200 / Writeup
2251,http://nusgreyhats.org/write-ups/32C3-CTF-Flash-(Reversing-300)/,,,1960,Flash, 32C3 CTF ,CTFtime.org / 32C3 CTF / Flash / Writeup
6021,https://github.com/zylopfa/CTF-Writeups/tree/master/2017/EasyCTF/Injection-1,,sqlinjection,3663,SQL Injection 1, EasyCTF 2017 ,CTFtime.org / EasyCTF 2017 / SQL Injection 1 / Writeup
2568,https://github.com/Kileak/CTF/tree/master/2016/internetwache/code/numbersgame,,,2079,Code 50 - A numbers game, Internetwache CTF 2016 ,CTFtime.org / Internetwache CTF 2016 / Code 50 - A numbers game / Writeup
4990,https://github.com/p4-team/ctf/tree/master/2016-11-17-qiwi-2016/bfs,,,3064,PPC_400, Qiwi-Infosec CTF-2016 ,CTFtime.org / Qiwi-Infosec CTF-2016 / PPC_400 / Writeup
9767,,5,social,5891,Window, WPICTF 2018 ,CTFtime.org / WPICTF 2018 / Window / Writeup
3538,https://sugivo.wordpress.com/2016/06/25/whitehat-contest-11-for100-extract-me/,,forensics,2500,Extract Me, WhiteHat Contest 11 ,CTFtime.org / WhiteHat Contest 11 / Extract Me / Writeup
4368,,,,2902,r34n1m4710n - Argentina, H4ckIT CTF 2016 Online ,CTFtime.org / H4ckIT CTF 2016 Online / r34n1m4710n - Argentina / Writeup
210,http://blog.delroth.net/2013/02/gits-2013-writeup-re300/,,,234,MysteryBox, Ghost in the Shellcode 2013 ,CTFtime.org / Ghost in the Shellcode 2013 / MysteryBox / Writeup
11779,https://pwnthemole.github.io/reverse/2018/10/18/PicoCTF2018-be-quick-or-be-dead.html,,,6831,be-quick-or-be-dead-2, picoCTF 2018 ,CTFtime.org / picoCTF 2018 / be-quick-or-be-dead-2 / Writeup
1349,https://rezk2ll.wordpress.com/2015/03/24/securinets-quals-ctf-2015-be-genious-write-up/,,,1407,Be Genious, Securinets CTF Quals 2015 ,CTFtime.org / Securinets CTF Quals 2015 / Be Genious / Writeup
1348,https://rezk2ll.wordpress.com/2015/03/24/securinets-quals-ctf-2015-cookies-write-up/,,,1406,Cookie, Securinets CTF Quals 2015 ,CTFtime.org / Securinets CTF Quals 2015 / Cookie / Writeup
2617,http://losfuzzys.github.io/writeup/2016/02/07/sharifctf2016-sql/,,,2044,SQL, Sharif University CTF 2016 ,CTFtime.org / Sharif University CTF 2016 / SQL / Writeup
6477,,,imdb,3987,Rise of the Autosapiens, Insigne CTF ,CTFtime.org / Insigne CTF / Rise of the Autosapiens / Writeup
3337,https://github.com/bl4de/ctf/tree/master/2016/TUCTF_2016/Duck_Print_Web100,,web,2380,DuckPrint, TU CTF 2016 ,CTFtime.org / TU CTF 2016 / DuckPrint / Writeup
10554,https://github.com/DutChen18/CTF/tree/master/ISITDTU/xoxopwn,,python,6344,xoxopwn, ISITDTU CTF 2018 Quals ,CTFtime.org / ISITDTU CTF 2018 Quals / xoxopwn / Writeup
2430,https://0x90r00t.com/2016/02/06/sharif-university-ctf-2016-misc-100-sec-coding-1-write-up/,,,2051,Sec-Coding 1, Sharif University CTF 2016 ,CTFtime.org / Sharif University CTF 2016 / Sec-Coding 1 / Writeup
6046,https://github.com/VoidMercy/EasyCTF-Writeups-2017/tree/master/reversing/67k,,reversing,3662,67k, EasyCTF 2017 ,CTFtime.org / EasyCTF 2017 / 67k / Writeup
3283,http://mslc.ctf.su/wp/google-ctf-woodman-crypto-100/,,crypto,2350,Woodman, Google Capture The Flag 2016 ,CTFtime.org / Google Capture The Flag 2016 / Woodman / Writeup
4199,https://crackinglandia.wordpress.com/2016/09/19/csaw-ctf-2016-forensics-kill-50-pts-write-up/,,,2797,Kill, CSAW CTF Qualification Round 2016 ,CTFtime.org / CSAW CTF Qualification Round 2016 / Kill / Writeup
4359,http://aukezwaan.nl/2016/10/03/h4ck1t-ctf-2016-canada-1n51d3r5-j0b-300-points/,,,2856,canada_forensics_1n51d3r&#39;5_j0b, H4ckIT CTF 2016 Online ,CTFtime.org / H4ckIT CTF 2016 Online / canada_forensics_1n51d3r&#39;5_j0b / Writeup
537,http://team-alternatives.blogspot.kr/2013/06/defcon-21-ctf-quals-policebox-writeup.html,,,544,gnireengine 1, DEF CON CTF Qualifier 2013 ,CTFtime.org / DEF CON CTF Qualifier 2013 / gnireengine 1 / Writeup
5644,https://github.com/jrmdev/ctf-writeups/tree/master/bsidessf-2017/shattered,3.5,,3417,shattered, BSides San Francisco CTF ,CTFtime.org / BSides San Francisco CTF / shattered / Writeup
6546,https://github.com/kuqadk3/CTF-and-Learning/tree/master/YUBITSEC%202017/Steganography/100%20-%20Falkreath,,,4030,Falkreath, YUBITSEC CTF 2017 ,CTFtime.org / YUBITSEC CTF 2017 / Falkreath / Writeup
7598,https://github.com/ShellCollectingClub/csaw2017/tree/master/Not%20My%20Cup%20of%20Coffee,,,4643,Not My Cup of Coffee, CSAW CTF Qualification Round 2017 ,CTFtime.org / CSAW CTF Qualification Round 2017 / Not My Cup of Coffee / Writeup
9301,https://github.com/mali44/CTF-Write-ups/blob/master/2018-03-21-angstromctf/binary_accumulator/README.md,4,binary,5571,Accumulator, ångstromCTF 2018 ,CTFtime.org / ångstromCTF 2018 / Accumulator / Writeup
621,http://deepinsecurity.blogspot.com/2013/08/asis-ctf-2013-reverse-75-serial-number.html,,,729,Serial Number, ASIS CTF Finals 2013 ,CTFtime.org / ASIS CTF Finals 2013 / Serial Number / Writeup
2452,https://github.com/p4-team/ctf/tree/master/2016-02-05-sharif/crypto_300_zeus,,,2033,Hail Zeus, Sharif University CTF 2016 ,CTFtime.org / Sharif University CTF 2016 / Hail Zeus / Writeup
10568,https://github.com/p4-team/ctf/tree/master/2018-07-28-code-blue-quals/crypto_lagalem,3,modinv,6375,lagalem, CODE BLUE CTF 2018 Quals ,CTFtime.org / CODE BLUE CTF 2018 Quals / lagalem / Writeup
8870,https://github.com/terjanq/Flag-Capture/tree/master/Xiomara%202018/Mario%20in%20Maze#mario-in-maze--write-up-by-terjanq,,misc,5376,Mario in maze, Xiomara CTF 2018 ,CTFtime.org / Xiomara CTF 2018 / Mario in maze / Writeup
7773,https://github.com/DC416/DC416-CTF-Team/blob/master/writeups/2017/SquareCTF/Little-Doggy-Tales-100.md,,,4748,Password Checker, Square CTF 2017 ,CTFtime.org / Square CTF 2017 / Password Checker / Writeup
7433,https://github.com/ymgve/ctf-writeups/tree/master/asis2017finals/stego-asis_secret_letter,,,4608,ASIS secret letter, ASIS CTF Finals 2017 ,CTFtime.org / ASIS CTF Finals 2017 / ASIS secret letter / Writeup
7739,,5,,4731,Date 1, Can-CWIC CTF 2017 ,CTFtime.org / Can-CWIC CTF 2017 / Date 1 / Writeup
5360,http://rawsec.ml/en/BITSCTF-2017-writeups/#20-Labour-Misc,,,3342,Labour, BITSCTF 2017 ,CTFtime.org / BITSCTF 2017 / Labour / Writeup
5063,https://losfuzzys.github.io/writeup/2016/12/18/sharifctf-lsb-oracle/,,crypto,3219,LSB Oracle, SharifCTF 7 ,CTFtime.org / SharifCTF 7 / LSB Oracle / Writeup
8384,https://github.com/SPRITZ-Research-Group/ctf-writeups/tree/master/0x00ctf-2017/pwn/babyheap-200,,,5083,babyheap, 0x00ctf-2017 ,CTFtime.org / 0x00ctf-2017 / babyheap / Writeup
4658,https://github.com/grocid/CTF/tree/master/Hack%20the%20vote/2016#trump-trump-100-p,2,,3026,Trump Trump, Hack The Vote 2016 ,CTFtime.org / Hack The Vote 2016 / Trump Trump / Writeup
9541,http://tilde.town/~kirby/ctf/swampctf2018/apprentices-return.html,,pwn,5665,Apprentice&#39;s Return, SwampCTF 2018 ,CTFtime.org / SwampCTF 2018 / Apprentice&#39;s Return / Writeup
4044,https://amritabi0s.wordpress.com/2016/09/06/mma-ctf2nd-diary-write-up/,,pwn,2756,Diary, Tokyo Westerns,CTFtime.org / Tokyo Westerns/MMA CTF 2nd 2016 / Diary / Writeup
12314,https://devcraft.io/2018/11/22/q-escape-seccon-2018.html,,pwn,7101,q-escape, SECCON 2018 Online CTF ,CTFtime.org / SECCON 2018 Online CTF / q-escape / Writeup
6201,https://github.com/DogodCTF/ctf-writeups/tree/master/asis-ctf-2017/WandereBits109,,,3848,Wandere bits, ASIS CTF Quals 2017 ,CTFtime.org / ASIS CTF Quals 2017 / Wandere bits / Writeup
10328,https://github.com/BOAKGP/CTF-Writeups/blob/master/Google%20CTF%202018%20Quals%20Beginners%20Quest/Firmware/README.md,,,6263,Beginner&#39;s Quest - Firmware, Google Capture The Flag 2018 (Quals) ,CTFtime.org / Google Capture The Flag 2018 (Quals) / Beginner&#39;s Quest - Firmware / Writeup
1080,https://github.com/ctfs/write-ups/tree/master/ghost-in-the-shellcode-2014/radioactive,,,944,Radioactive, Ghost in the Shellcode 2014 ,CTFtime.org / Ghost in the Shellcode 2014 / Radioactive / Writeup
1491,http://capturetheswag.blogspot.com.au/2015/05/hust-festival-network-300-challenge.html,,,1523,Network 300, 14th HUST Hacking Festival ,CTFtime.org / 14th HUST Hacking Festival / Network 300 / Writeup
1957,https://github.com/p4-team/ctf/tree/master/2015-10-18-hitcon/crypto_100_simple#eng-version,,crypto,1754,simple, HITCON CTF 2015 Quals ,CTFtime.org / HITCON CTF 2015 Quals / simple / Writeup
9214,http://dongdd.tistory.com/117,,,5570,Rev3, ångstromCTF 2018 ,CTFtime.org / ångstromCTF 2018 / Rev3 / Writeup
5488,http://fadec0d3.blogspot.com/2017/02/alexctf-2017-forensics-scripting.html,3.5,,3351,Fore3: USB probing, AlexCTF ,CTFtime.org / AlexCTF / Fore3: USB probing / Writeup
9824,http://toh.necst.it/ructf2018/reverse-pwn/Ribbons/,,pwn,5930,ribbons, RuCTF Finals 2018 ,CTFtime.org / RuCTF Finals 2018 / ribbons / Writeup
3864,https://github.com/grocid/CTF/tree/master/IceCTF/2016#complacement-40-p,5,,2695,Complacent, IceCTF 2016 ,CTFtime.org / IceCTF 2016 / Complacent / Writeup
10206,https://github.com/Aurel300/empirectf/blob/master/writeups/2018-05-31-SecurityFest/README.md#51-misc--mrreagan,,forensics,6168,Mr.reagan, Security Fest CTF ,CTFtime.org / Security Fest CTF / Mr.reagan / Writeup
9276,https://medium.com/@shreyansh.pettswood/angstromctf-writeups-4e3d51c3dc42,,,5592,Sequel, ångstromCTF 2018 ,CTFtime.org / ångstromCTF 2018 / Sequel / Writeup
5734,https://r3xnation.wordpress.com/2017/02/17/nullcon-17-easypeasy/,,#re,3431,RE100: EasyPeasy, nullcon HackIM   ,CTFtime.org / nullcon HackIM   / RE100: EasyPeasy / Writeup
4688,https://github.com/p4-team/ctf/tree/master/2016-11-05-hack-the-vote/trump_crypto_100,4,homomorfic,3026,Trump Trump, Hack The Vote 2016 ,CTFtime.org / Hack The Vote 2016 / Trump Trump / Writeup
5237,https://github.com/EdwardPwnden/ctf-2016/tree/master/33c3/exfil,3,shell,3277,exfil, 33C3 CTF ,CTFtime.org / 33C3 CTF / exfil / Writeup
8148,https://advancedpersistentjest.com/2017/11/27/writeups-future-grammarless-tuctf/,,,4998,Grammar Lesson, TUCTF 2017 ,CTFtime.org / TUCTF 2017 / Grammar Lesson / Writeup
3533,https://codisec.com/backdoorctf16-worst-pwn-ever/,,pwn,2469,Worst-pwn-ever (Pwn), BackdoorCTF 2016 ,CTFtime.org / BackdoorCTF 2016 / Worst-pwn-ever (Pwn) / Writeup
4893,https://0x90r00t.com/2016/11/27/juniors-ctf-2016-forensic-500-lost-everything-but-hope-write-up/,,,3151,Lost everything but hope, Juniors CTF 2016 ,CTFtime.org / Juniors CTF 2016 / Lost everything but hope / Writeup
1103,https://fail0verflow.com/blog/2014/plaidctf2014-misc250-rendezvous.html,,,1098,rendezvous, PlaidCTF 2014 ,CTFtime.org / PlaidCTF 2014 / rendezvous / Writeup
2467,http://vulnerablespace.blogspot.co.uk/2016/02/ctf-writeup-sharif-university-ctf-2016_7.html,,,2026,SRM, Sharif University CTF 2016 ,CTFtime.org / Sharif University CTF 2016 / SRM / Writeup
1310,https://ctfcrew.org/writeup/89,,elf,1377,5h311, No cON Name CTF Finals 2014 ,CTFtime.org / No cON Name CTF Finals 2014 / 5h311 / Writeup
3016,https://github.com/TechSecCTF/writeups/blob/master/NuitDuHack2016/toil33t.md,,ecb,2220,Toil33t, Nuit du Hack CTF Quals 2016 ,CTFtime.org / Nuit du Hack CTF Quals 2016 / Toil33t / Writeup
4773,http://chrsow.github.io/story/2016/11/21/rc3-ctf-2016-forensics-400.html,,forensics,3101,Dtrump, RC3 CTF 2016 ,CTFtime.org / RC3 CTF 2016 / Dtrump / Writeup
8239,https://github.com/k8tems/ctf_writeups/blob/master/2017-12-04%20Tahoma%20Park%20CTF/Super%20Encryption!/README.md,,,5017,Bad Encryption, Takoma Park CTF ,CTFtime.org / Takoma Park CTF / Bad Encryption / Writeup
9850,https://github.com/ByteBandits/writeups/blob/master/blaze-ctf-2018/re/magic-re/sudhackar/README.md,4,,5981,magic-re, Blaze CTF 2018 ,CTFtime.org / Blaze CTF 2018 / magic-re / Writeup
5340,http://pastebin.com/FHMjvR1b,,,3328,Banh Cuon, WhiteHat Grand Prix 2016 ,CTFtime.org / WhiteHat Grand Prix 2016 / Banh Cuon / Writeup
10118,https://devcraft.io/2018/05/21/r-cursive-rctf-2018.html,5,,6137,r-cursive, RCTF 2018 ,CTFtime.org / RCTF 2018 / r-cursive / Writeup
10357,https://hell38vn.wordpress.com/,0,jordan,6268,Image Catch, Jordan &amp; Tunisia National CTF ,CTFtime.org / Jordan &amp; Tunisia National CTF / Image Catch / Writeup
2246,http://blukat29.github.io/2015/12/seccon-ctf-2015-apk2/,,,1935,"Reverse-Engineering Android APK 2 (Unknown, 400p)", SECCON 2015 Online CTF ,"CTFtime.org / SECCON 2015 Online CTF / Reverse-Engineering Android APK 2 (Unknown, 400p) / Writeup"
3336,https://github.com/Fire30/CTF-WRITEUPS/blob/master/TUCTF/crypto/magic-image.md,5,,2384,Magic Image, TU CTF 2016 ,CTFtime.org / TU CTF 2016 / Magic Image / Writeup
3891,https://github.com/bobacadodl/ctfx-problems/blob/master/forensics/crash-50/writeup.txt,,crash,2719,crash, CTF(x) 2016 ,CTFtime.org / CTF(x) 2016 / crash / Writeup
3491,https://github.com/p4-team/ctf/tree/master/2016-06-04-backdoor-ctf/crypto_collision_course,,hash,2471,Collision-course (Crypto), BackdoorCTF 2016 ,CTFtime.org / BackdoorCTF 2016 / Collision-course (Crypto) / Writeup
2844,https://github.com/p4-team/ctf/tree/master/2016-03-12-0ctf/rand_2,,rand,2131,rand 2, 0CTF 2016 Quals ,CTFtime.org / 0CTF 2016 Quals / rand 2 / Writeup
6167,https://losfuzzys.github.io/writeup/2017/04/03/ndhquals2017-escapethematrix/,2,pwn,3793,EscapeTheMatrix, Nuit du Hack CTF Quals 2017 ,CTFtime.org / Nuit du Hack CTF Quals 2017 / EscapeTheMatrix / Writeup
3513,http://b0tchsec.com/2016/backdoorctf/mindblown,,,2468,Mindblown (Crypto), BackdoorCTF 2016 ,CTFtime.org / BackdoorCTF 2016 / Mindblown (Crypto) / Writeup
7833,https://github.com/ymgve/ctf-writeups/tree/master/hacklu2017/rev50-the_maya_society,,,4778,The Maya Society, Hack.lu CTF 2017 ,CTFtime.org / Hack.lu CTF 2017 / The Maya Society / Writeup
7735,https://github.com/k8tems/ctf_writeups/tree/master/Kaspersky%20Industrial%20CTF%20Quals%202017/web%20keygen,5,web,4729,web keygen, Kaspersky Industrial CTF Quals 2017 ,CTFtime.org / Kaspersky Industrial CTF Quals 2017 / web keygen / Writeup
5843,https://github.com/p4-team/ctf/tree/master/2017-02-25-bkp/vimjail,4,escape,3457,vimjail, Boston Key Party CTF 2017 ,CTFtime.org / Boston Key Party CTF 2017 / vimjail / Writeup
4203,https://crackinglandia.wordpress.com/2016/09/19/csaw-ctf-2016-qualification-round-pwn-warmup-50-pts-write-up/,,,2802,Warmup, CSAW CTF Qualification Round 2016 ,CTFtime.org / CSAW CTF Qualification Round 2016 / Warmup / Writeup
9118,https://fadec0d3.blogspot.com/2018/03/pragyan-ctf-2018-into-next-dimension-250.html,4,,5483,INTO THE NEXT DIMENSION, Pragyan CTF 2018 ,CTFtime.org / Pragyan CTF 2018 / INTO THE NEXT DIMENSION / Writeup
4080,https://amritabi0s.wordpress.com/2016/09/12/asis-finals-2016-shadow-write-up/,,pwn,2779,Shadow, ASIS CTF Finals 2016 ,CTFtime.org / ASIS CTF Finals 2016 / Shadow / Writeup
4895,http://rawsec.ml/en/JuniorCTF-2016-network-Find-The-Gobblewonker/,5,,3156,Find The Gobblewonker, Juniors CTF 2016 ,CTFtime.org / Juniors CTF 2016 / Find The Gobblewonker / Writeup
1439,https://takt0rs.wordpress.com/2015/05/05/volgactf-2015-quals-yacst/,0,,1474,YACST, VolgaCTF 2015 Quals ,CTFtime.org / VolgaCTF 2015 Quals / YACST / Writeup
566,http://v0ids3curity.blogspot.ru/2013/07/ufo-ctf-2013-pwn-100-ufobay-team-xbios.html,,,661,ufobay, UFO CTF 2013 ,CTFtime.org / UFO CTF 2013 / ufobay / Writeup
5002,https://0xd13a.github.io/ctfs/seccon2016/memory-analysis,,,3173,Memory Analysis, SECCON 2016 Online CTF ,CTFtime.org / SECCON 2016 Online CTF / Memory Analysis / Writeup
